Kd_Kecamatan,Kd_Kota,NamaKecamatan,Created_at,Modified_at,Delete_at
3212020,3212,KROYA,2022-08-22 10:19:08.316474,,
3212030,3212,GABUSWETAN,2022-08-22 10:19:08.316474,,
3212040,3212,CIKEDUNG,2022-08-22 10:19:08.316474,,
3212041,3212,TERISI,2022-08-22 10:19:08.316474,,
3212050,3212,LELEA,2022-08-22 10:19:08.316474,,
3212060,3212,BANGODUA,2022-08-22 10:19:08.316474,,
3212061,3212,TUKDANA,2022-08-22 10:19:08.316474,,
3212070,3212,WIDASARI,2022-08-22 10:19:08.316474,,
3212080,3212,KERTASEMAYA,2022-08-22 10:19:08.316474,,
3212081,3212,SUKAGUMIWANG,2022-08-22 10:19:08.316474,,
3212090,3212,KRANGKENG,2022-08-22 10:19:08.316474,,
3212100,3212,KARANGAMPEL,2022-08-22 10:19:08.316474,,
3212101,3212,KEDOKAN BUNDER,2022-08-22 10:19:08.316474,,
3212110,3212,JUNTINYUAT,2022-08-22 10:19:08.316474,,
3212120,3212,SLIYEG,2022-08-22 10:19:08.316474,,
3212130,3212,JATIBARANG,2022-08-22 10:19:08.316474,,
3212140,3212,BALONGAN,2022-08-22 10:19:08.316474,,
3212150,3212,INDRAMAYU,2022-08-22 10:19:08.316474,,
3212160,3212,SINDANG,2022-08-22 10:19:08.316474,,
3212161,3212,CANTIGI,2022-08-22 10:19:08.316474,,
3212162,3212,PASEKAN,2022-08-22 10:19:08.316474,,
3212170,3212,LOHBENER,2022-08-22 10:19:08.316474,,
3212171,3212,ARAHAN,2022-08-22 10:19:08.316474,,
3212180,3212,LOSARANG,2022-08-22 10:19:08.316474,,
3212190,3212,KANDANGHAUR,2022-08-22 10:19:08.316474,,
3212200,3212,BONGAS,2022-08-22 10:19:08.316474,,
3212210,3212,ANJATAN,2022-08-22 10:19:08.316474,,
3212220,3212,SUKRA,2022-08-22 10:19:08.316474,,
3212221,3212,PATROL,2022-08-22 10:19:08.316474,,
3213010,3213,SAGALAHERANG,2022-08-22 10:19:08.316474,,
3213011,3213,SERANGPANJANG,2022-08-22 10:19:08.316474,,
3213020,3213,JALANCAGAK,2022-08-22 10:19:08.316474,,
3213021,3213,CIATER,2022-08-22 10:19:08.316474,,
3213030,3213,CISALAK,2022-08-22 10:19:08.316474,,
3213031,3213,KASOMALANG,2022-08-22 10:19:08.316474,,
3213040,3213,TANJUNGSIANG,2022-08-22 10:19:08.316474,,
3213050,3213,CIJAMBE,2022-08-22 10:19:08.316474,,
3213060,3213,CIBOGO,2022-08-22 10:19:08.316474,,
3213070,3213,SUBANG,2022-08-22 10:19:08.316474,,
3213080,3213,KALIJATI,2022-08-22 10:19:08.316474,,
3213081,3213,DAWUAN,2022-08-22 10:19:08.316474,,
3213090,3213,CIPEUNDEUY,2022-08-22 10:19:08.316474,,
3213100,3213,PABUARAN,2022-08-22 10:19:08.316474,,
3213110,3213,PATOKBEUSI,2022-08-22 10:19:08.316474,,
3213120,3213,PURWADADI,2022-08-22 10:19:08.316474,,
3213130,3213,CIKAUM,2022-08-22 10:19:08.316474,,
3213140,3213,PAGADEN,2022-08-22 10:19:08.316474,,
3213141,3213,PAGADEN BARAT,2022-08-22 10:19:08.316474,,
3213150,3213,CIPUNAGARA,2022-08-22 10:19:08.316474,,
3213160,3213,COMPRENG,2022-08-22 10:19:08.316474,,
3213170,3213,BINONG,2022-08-22 10:19:08.316474,,
3213171,3213,TAMBAKDAHAN,2022-08-22 10:19:08.316474,,
3213180,3213,CIASEM,2022-08-22 10:19:08.316474,,
3213190,3213,PAMANUKAN,2022-08-22 10:19:08.316474,,
3213191,3213,SUKASARI,2022-08-22 10:19:08.316474,,
3213200,3213,PUSAKANAGARA,2022-08-22 10:19:08.316474,,
3213201,3213,PUSAKAJAYA,2022-08-22 10:19:08.316474,,
3213210,3213,LEGONKULON,2022-08-22 10:19:08.316474,,
3213220,3213,BLANAKAN,2022-08-22 10:19:08.316474,,
3214010,3214,JATILUHUR,2022-08-22 10:19:08.316474,,
3214011,3214,SUKASARI,2022-08-22 10:19:08.316474,,
3214020,3214,MANIIS,2022-08-22 10:19:08.316474,,
3214030,3214,TEGAL WARU,2022-08-22 10:19:08.316474,,
3214040,3214,PLERED,2022-08-22 10:19:08.316474,,
3214050,3214,SUKATANI,2022-08-22 10:19:08.316474,,
3214060,3214,DARANGDAN,2022-08-22 10:19:08.316474,,
3214070,3214,BOJONG,2022-08-22 10:19:08.316474,,
3214080,3214,WANAYASA,2022-08-22 10:19:08.316474,,
3214081,3214,KIARAPEDES,2022-08-22 10:19:08.316474,,
3214090,3214,PASAWAHAN,2022-08-22 10:19:08.316474,,
3214091,3214,PONDOK SALAM,2022-08-22 10:19:08.316474,,
3214100,3214,PURWAKARTA,2022-08-22 10:19:08.316474,,
3214101,3214,BABAKANCIKAO,2022-08-22 10:19:08.316474,,
3214110,3214,CAMPAKA,2022-08-22 10:19:08.316474,,
3214111,3214,CIBATU,2022-08-22 10:19:08.316474,,
3214112,3214,BUNGURSARI,2022-08-22 10:19:08.316474,,
3215010,3215,PANGKALAN,2022-08-22 10:19:08.316474,,
3215011,3215,TEGALWARU,2022-08-22 10:19:08.316474,,
3215020,3215,CIAMPEL,2022-08-22 10:19:08.316474,,
3215031,3215,TELUKJAMBE TIMUR,2022-08-22 10:19:08.316474,,
3215032,3215,TELUKJAMBE BARAT,2022-08-22 10:19:08.316474,,
3215040,3215,KLARI,2022-08-22 10:19:08.316474,,
3215050,3215,CIKAMPEK,2022-08-22 10:19:08.316474,,
3215051,3215,PURWASARI,2022-08-22 10:19:08.316474,,
3215060,3215,TIRTAMULYA,2022-08-22 10:19:08.316474,,
3215070,3215,JATISARI,2022-08-22 10:19:08.316474,,
3215071,3215,BANYUSARI,2022-08-22 10:19:08.316474,,
3215072,3215,KOTABARU,2022-08-22 10:19:08.316474,,
3215081,3215,CILAMAYA WETAN,2022-08-22 10:19:08.316474,,
3215082,3215,CILAMAYA KULON,2022-08-22 10:19:08.316474,,
3215090,3215,LEMAHABANG,2022-08-22 10:19:08.316474,,
3215100,3215,TALAGASARI,2022-08-22 10:19:08.316474,,
3215111,3215,MAJALAYA,2022-08-22 10:19:08.316474,,
3215112,3215,KARAWANG TIMUR,2022-08-22 10:19:08.316474,,
3215113,3215,KARAWANG BARAT,2022-08-22 10:19:08.316474,,
3215120,3215,RAWAMERTA,2022-08-22 10:19:08.316474,,
3215130,3215,TEMPURAN,2022-08-22 10:19:08.316474,,
3215140,3215,KUTAWALUYA,2022-08-22 10:19:08.316474,,
3215150,3215,RENGASDENGKLOK,2022-08-22 10:19:08.316474,,
3215151,3215,JAYAKERTA,2022-08-22 10:19:08.316474,,
3215160,3215,PEDES,2022-08-22 10:19:08.316474,,
3215161,3215,CILEBAR,2022-08-22 10:19:08.316474,,
3215170,3215,CIBUAYA,2022-08-22 10:19:08.316474,,
3215180,3215,TIRTAJAYA,2022-08-22 10:19:08.316474,,
3215190,3215,BATUJAYA,2022-08-22 10:19:08.316474,,
3215200,3215,PAKISJAYA,2022-08-22 10:19:08.316474,,
3216010,3216,SETU,2022-08-22 10:19:08.316474,,
3216021,3216,SERANG BARU,2022-08-22 10:19:08.316474,,
3216022,3216,CIKARANG PUSAT,2022-08-22 10:19:08.316474,,
3216023,3216,CIKARANG SELATAN,2022-08-22 10:19:08.316474,,
3216030,3216,CIBARUSAH,2022-08-22 10:19:08.316474,,
3216031,3216,BOJONGMANGU,2022-08-22 10:19:08.316474,,
3216041,3216,CIKARANG TIMUR,2022-08-22 10:19:08.316474,,
3216050,3216,KEDUNGWARINGIN,2022-08-22 10:19:08.316474,,
3216061,3216,CIKARANG UTARA,2022-08-22 10:19:08.316474,,
3216062,3216,KARANGBAHAGIA,2022-08-22 10:19:08.316474,,
3216070,3216,CIBITUNG,2022-08-22 10:19:08.316474,,
3216071,3216,CIKARANG BARAT,2022-08-22 10:19:08.316474,,
3216081,3216,TAMBUN SELATAN,2022-08-22 10:19:08.316474,,
3216082,3216,TAMBUN UTARA,2022-08-22 10:19:08.316474,,
3216090,3216,BABELAN,2022-08-22 10:19:08.316474,,
3216100,3216,TARUMAJAYA,2022-08-22 10:19:08.316474,,
3216110,3216,TAMBELANG,2022-08-22 10:19:08.316474,,
3216111,3216,SUKAWANGI,2022-08-22 10:19:08.316474,,
3216120,3216,SUKATANI,2022-08-22 10:19:08.316474,,
3216121,3216,SUKAKARYA,2022-08-22 10:19:08.316474,,
3216130,3216,PEBAYURAN,2022-08-22 10:19:08.316474,,
3216140,3216,CABANGBUNGIN,2022-08-22 10:19:08.316474,,
3216150,3216,MUARA GEMBONG,2022-08-22 10:19:08.316474,,
3217010,3217,RONGGA,2022-08-22 10:19:08.316474,,
3217020,3217,GUNUNGHALU,2022-08-22 10:19:08.316474,,
3217030,3217,SINDANGKERTA,2022-08-22 10:19:08.316474,,
3217040,3217,CILILIN,2022-08-22 10:19:08.316474,,
3217050,3217,CIHAMPELAS,2022-08-22 10:19:08.316474,,
3217060,3217,CIPONGKOR,2022-08-22 10:19:08.316474,,
3217070,3217,BATUJAJAR,2022-08-22 10:19:08.316474,,
3217071,3217,SAGULING,2022-08-22 10:19:08.316474,,
3217080,3217,CIPATAT,2022-08-22 10:19:08.316474,,
3217090,3217,PADALARANG,2022-08-22 10:19:08.316474,,
3217100,3217,NGAMPRAH,2022-08-22 10:19:08.316474,,
3217110,3217,PARONGPONG,2022-08-22 10:19:08.316474,,
3217120,3217,LEMBANG,2022-08-22 10:19:08.316474,,
3217130,3217,CISARUA,2022-08-22 10:19:08.316474,,
3217140,3217,CIKALONG WETAN,2022-08-22 10:19:08.316474,,
3217150,3217,CIPEUNDEUY,2022-08-22 10:19:08.316474,,
3218010,3218,CIMERAK,2022-08-22 10:19:08.316474,,
3218020,3218,CIJULANG,2022-08-22 10:19:08.316474,,
3218030,3218,CIGUGUR,2022-08-22 10:19:08.316474,,
3218040,3218,LANGKAPLANCAR,2022-08-22 10:19:08.316474,,
3218050,3218,PARIGI,2022-08-22 10:19:08.316474,,
3218060,3218,SIDAMULIH,2022-08-22 10:19:08.316474,,
3218070,3218,PANGANDARAN,2022-08-22 10:19:08.316474,,
3218080,3218,KALIPUCANG,2022-08-22 10:19:08.316474,,
3218090,3218,PADAHERANG,2022-08-22 10:19:08.316474,,
3218100,3218,MANGUNJAYA,2022-08-22 10:19:08.316474,,
3271010,3271,BOGOR SELATAN,2022-08-22 10:19:08.316474,,
3271020,3271,BOGOR TIMUR,2022-08-22 10:19:08.316474,,
3271030,3271,BOGOR UTARA,2022-08-22 10:19:08.316474,,
3271040,3271,BOGOR TENGAH,2022-08-22 10:19:08.316474,,
3271050,3271,BOGOR BARAT,2022-08-22 10:19:08.316474,,
3271060,3271,TANAH SEREAL,2022-08-22 10:19:08.316474,,
3272010,3272,BAROS,2022-08-22 10:19:08.316474,,
3272011,3272,LEMBURSITU,2022-08-22 10:19:08.316474,,
3272012,3272,CIBEUREUM,2022-08-22 10:19:08.316474,,
3272020,3272,CITAMIANG,2022-08-22 10:19:08.316474,,
3272030,3272,WARUDOYONG,2022-08-22 10:19:08.316474,,
3272040,3272,GUNUNG PUYUH,2022-08-22 10:19:08.316474,,
3272050,3272,CIKOLE,2022-08-22 10:19:08.316474,,
3273010,3273,BANDUNG KULON,2022-08-22 10:19:08.316474,,
3273020,3273,BABAKAN CIPARAY,2022-08-22 10:19:08.316474,,
3273030,3273,BOJONGLOA KALER,2022-08-22 10:19:08.316474,,
3273040,3273,BOJONGLOA KIDUL,2022-08-22 10:19:08.316474,,
3273050,3273,ASTANAANYAR,2022-08-22 10:19:08.316474,,
3273060,3273,REGOL,2022-08-22 10:19:08.316474,,
3273070,3273,LENGKONG,2022-08-22 10:19:08.316474,,
3273080,3273,BANDUNG KIDUL,2022-08-22 10:19:08.316474,,
3273090,3273,BUAHBATU,2022-08-22 10:19:08.316474,,
3273100,3273,RANCASARI,2022-08-22 10:19:08.316474,,
3273101,3273,GEDEBAGE,2022-08-22 10:19:08.316474,,
3273110,3273,CIBIRU,2022-08-22 10:19:08.316474,,
3273111,3273,PANYILEUKAN,2022-08-22 10:19:08.316474,,
3273120,3273,UJUNG BERUNG,2022-08-22 10:19:08.316474,,
3273121,3273,CINAMBO,2022-08-22 10:19:08.316474,,
3273130,3273,ARCAMANIK,2022-08-22 10:19:08.316474,,
3273141,3273,ANTAPANI,2022-08-22 10:19:08.316474,,
3273142,3273,MANDALAJATI,2022-08-22 10:19:08.316474,,
3273150,3273,KIARACONDONG,2022-08-22 10:19:08.316474,,
3273160,3273,BATUNUNGGAL,2022-08-22 10:19:08.316474,,
3273170,3273,SUMUR BANDUNG,2022-08-22 10:19:08.316474,,
3273180,3273,ANDIR,2022-08-22 10:19:08.316474,,
3273190,3273,CICENDO,2022-08-22 10:19:08.316474,,
3273200,3273,BANDUNG WETAN,2022-08-22 10:19:08.316474,,
3273210,3273,CIBEUNYING KIDUL,2022-08-22 10:19:08.316474,,
3273220,3273,CIBEUNYING KALER,2022-08-22 10:19:08.316474,,
3273230,3273,COBLONG,2022-08-22 10:19:08.316474,,
3273240,3273,SUKAJADI,2022-08-22 10:19:08.316474,,
3273250,3273,SUKASARI,2022-08-22 10:19:08.316474,,
3273260,3273,CIDADAP,2022-08-22 10:19:08.316474,,
3274010,3274,HARJAMUKTI,2022-08-22 10:19:08.316474,,
3274020,3274,LEMAHWUNGKUK,2022-08-22 10:19:08.316474,,
3274030,3274,PEKALIPAN,2022-08-22 10:19:08.316474,,
3274040,3274,KESAMBI,2022-08-22 10:19:08.316474,,
3274050,3274,KEJAKSAN,2022-08-22 10:19:08.316474,,
3275010,3275,PONDOKGEDE,2022-08-22 10:19:08.316474,,
3275011,3275,JATISAMPURNA,2022-08-22 10:19:08.316474,,
3275012,3275,PONDOKMELATI,2022-08-22 10:19:08.316474,,
3275020,3275,JATIASIH,2022-08-22 10:19:08.316474,,
3275030,3275,BANTARGEBANG,2022-08-22 10:19:08.316474,,
3275031,3275,MUSTIKAJAYA,2022-08-22 10:19:08.316474,,
3275040,3275,BEKASI TIMUR,2022-08-22 10:19:08.316474,,
3275041,3275,RAWALUMBU,2022-08-22 10:19:08.316474,,
3275050,3275,BEKASI SELATAN,2022-08-22 10:19:08.316474,,
3275060,3275,BEKASI BARAT,2022-08-22 10:19:08.316474,,
3275061,3275,MEDAN SATRIA,2022-08-22 10:19:08.316474,,
3275070,3275,BEKASI UTARA,2022-08-22 10:19:08.316474,,
3276010,3276,SAWANGAN,2022-08-22 10:19:08.316474,,
3276011,3276,BOJONGSARI,2022-08-22 10:19:08.316474,,
3276020,3276,PANCORAN MAS,2022-08-22 10:19:08.316474,,
3276021,3276,CIPAYUNG,2022-08-22 10:19:08.316474,,
3276030,3276,SUKMA JAYA,2022-08-22 10:19:08.316474,,
3276031,3276,CILODONG,2022-08-22 10:19:08.316474,,
3276040,3276,CIMANGGIS,2022-08-22 10:19:08.316474,,
3276041,3276,TAPOS,2022-08-22 10:19:08.316474,,
3276050,3276,BEJI,2022-08-22 10:19:08.316474,,
3276060,3276,LIMO,2022-08-22 10:19:08.316474,,
3276061,3276,CINERE,2022-08-22 10:19:08.316474,,
3277010,3277,CIMAHI SELATAN,2022-08-22 10:19:08.316474,,
3277020,3277,CIMAHI TENGAH,2022-08-22 10:19:08.316474,,
3277030,3277,CIMAHI UTARA,2022-08-22 10:19:08.316474,,
3278010,3278,KAWALU,2022-08-22 10:19:08.316474,,
3278020,3278,TAMANSARI,2022-08-22 10:19:08.316474,,
3278030,3278,CIBEUREUM,2022-08-22 10:19:08.316474,,
3278031,3278,PURBARATU,2022-08-22 10:19:08.316474,,
3278040,3278,TAWANG,2022-08-22 10:19:08.316474,,
3278050,3278,CIHIDEUNG,2022-08-22 10:19:08.316474,,
3278060,3278,MANGKUBUMI,2022-08-22 10:19:08.316474,,
3278070,3278,INDIHIANG,2022-08-22 10:19:08.316474,,
3278071,3278,BUNGURSARI,2022-08-22 10:19:08.316474,,
3278080,3278,CIPEDES,2022-08-22 10:19:08.316474,,
3279010,3279,BANJAR,2022-08-22 10:19:08.316474,,
3279020,3279,PURWAHARJA,2022-08-22 10:19:08.316474,,
3279030,3279,PATARUMAN,2022-08-22 10:19:08.316474,,
3279040,3279,LANGENSARI,2022-08-22 10:19:08.316474,,
3301010,3301,DAYEUHLUHUR,2022-08-22 10:19:08.316474,,
3301020,3301,WANAREJA,2022-08-22 10:19:08.316474,,
3301030,3301,MAJENANG,2022-08-22 10:19:08.316474,,
3301040,3301,CIMANGGU,2022-08-22 10:19:08.316474,,
3301050,3301,KARANGPUCUNG,2022-08-22 10:19:08.316474,,
3301060,3301,CIPARI,2022-08-22 10:19:08.316474,,
3301070,3301,SIDAREJA,2022-08-22 10:19:08.316474,,
3301080,3301,KEDUNGREJA,2022-08-22 10:19:08.316474,,
3301090,3301,PATIMUAN,2022-08-22 10:19:08.316474,,
3301100,3301,GANDRUNGMANGU,2022-08-22 10:19:08.316474,,
3301110,3301,BANTARSARI,2022-08-22 10:19:08.316474,,
3301120,3301,KAWUNGANTEN,2022-08-22 10:19:08.316474,,
3301121,3301,KAMPUNG LAUT,2022-08-22 10:19:08.316474,,
3301130,3301,JERUKLEGI,2022-08-22 10:19:08.316474,,
3301140,3301,KESUGIHAN,2022-08-22 10:19:08.316474,,
3301150,3301,ADIPALA,2022-08-22 10:19:08.316474,,
3301160,3301,MAOS,2022-08-22 10:19:08.316474,,
3301170,3301,SAMPANG,2022-08-22 10:19:08.316474,,
3301180,3301,KROYA,2022-08-22 10:19:08.316474,,
3301190,3301,BINANGUN,2022-08-22 10:19:08.316474,,
3301200,3301,NUSAWUNGU,2022-08-22 10:19:08.316474,,
3301710,3301,CILACAP SELATAN,2022-08-22 10:19:08.316474,,
3301720,3301,CILACAP TENGAH,2022-08-22 10:19:08.316474,,
3301730,3301,CILACAP UTARA,2022-08-22 10:19:08.316474,,
3302010,3302,LUMBIR,2022-08-22 10:19:08.316474,,
3302020,3302,WANGON,2022-08-22 10:19:08.316474,,
3302030,3302,JATILAWANG,2022-08-22 10:19:08.316474,,
3302040,3302,RAWALO,2022-08-22 10:19:08.316474,,
3302050,3302,KEBASEN,2022-08-22 10:19:08.316474,,
3302060,3302,KEMRANJEN,2022-08-22 10:19:08.316474,,
3302070,3302,SUMPIUH,2022-08-22 10:19:08.316474,,
3302080,3302,TAMBAK,2022-08-22 10:19:08.316474,,
3302090,3302,SOMAGEDE,2022-08-22 10:19:08.316474,,
3302100,3302,KALIBAGOR,2022-08-22 10:19:08.316474,,
3302110,3302,BANYUMAS,2022-08-22 10:19:08.316474,,
3302120,3302,PATIKRAJA,2022-08-22 10:19:08.316474,,
3302130,3302,PURWOJATI,2022-08-22 10:19:08.316474,,
3302140,3302,AJIBARANG,2022-08-22 10:19:08.316474,,
3302150,3302,GUMELAR,2022-08-22 10:19:08.316474,,
3302160,3302,PEKUNCEN,2022-08-22 10:19:08.316474,,
3302170,3302,CILONGOK,2022-08-22 10:19:08.316474,,
3302180,3302,KARANGLEWAS,2022-08-22 10:19:08.316474,,
3302190,3302,KEDUNG BANTENG,2022-08-22 10:19:08.316474,,
3302200,3302,BATURRADEN,2022-08-22 10:19:08.316474,,
3302210,3302,SUMBANG,2022-08-22 10:19:08.316474,,
3302220,3302,KEMBARAN,2022-08-22 10:19:08.316474,,
3302230,3302,SOKARAJA,2022-08-22 10:19:08.316474,,
3302710,3302,PURWOKERTO SELATAN,2022-08-22 10:19:08.316474,,
3302720,3302,PURWOKERTO BARAT,2022-08-22 10:19:08.316474,,
3302730,3302,PURWOKERTO TIMUR,2022-08-22 10:19:08.316474,,
3302740,3302,PURWOKERTO UTARA,2022-08-22 10:19:08.316474,,
3303010,3303,KEMANGKON,2022-08-22 10:19:08.316474,,
3303020,3303,BUKATEJA,2022-08-22 10:19:08.316474,,
3303030,3303,KEJOBONG,2022-08-22 10:19:08.316474,,
3303040,3303,PENGADEGAN,2022-08-22 10:19:08.316474,,
3303050,3303,KALIGONDANG,2022-08-22 10:19:08.316474,,
3303060,3303,PURBALINGGA,2022-08-22 10:19:08.316474,,
3303070,3303,KALIMANAH,2022-08-22 10:19:08.316474,,
3303080,3303,PADAMARA,2022-08-22 10:19:08.316474,,
3303090,3303,KUTASARI,2022-08-22 10:19:08.316474,,
3303100,3303,BOJONGSARI,2022-08-22 10:19:08.316474,,
3303110,3303,MREBET,2022-08-22 10:19:08.316474,,
3303120,3303,BOBOTSARI,2022-08-22 10:19:08.316474,,
3303130,3303,KARANGREJA,2022-08-22 10:19:08.316474,,
3303131,3303,KARANGJAMBU,2022-08-22 10:19:08.316474,,
3303140,3303,KARANGANYAR,2022-08-22 10:19:08.316474,,
3303141,3303,KERTANEGARA,2022-08-22 10:19:08.316474,,
3303150,3303,KARANGMONCOL,2022-08-22 10:19:08.316474,,
3303160,3303,REMBANG,2022-08-22 10:19:08.316474,,
3304010,3304,SUSUKAN,2022-08-22 10:19:08.316474,,
3304020,3304,PURWAREJA KLAMPOK,2022-08-22 10:19:08.316474,,
3304030,3304,MANDIRAJA,2022-08-22 10:19:08.316474,,
3304040,3304,PURWANEGARA,2022-08-22 10:19:08.316474,,
3304050,3304,BAWANG,2022-08-22 10:19:08.316474,,
3304060,3304,BANJARNEGARA,2022-08-22 10:19:08.316474,,
3304061,3304,PAGEDONGAN,2022-08-22 10:19:08.316474,,
3304070,3304,SIGALUH,2022-08-22 10:19:08.316474,,
3304080,3304,MADUKARA,2022-08-22 10:19:08.316474,,
3304090,3304,BANJARMANGU,2022-08-22 10:19:08.316474,,
3304100,3304,WANADADI,2022-08-22 10:19:08.316474,,
3304110,3304,RAKIT,2022-08-22 10:19:08.316474,,
3304120,3304,PUNGGELAN,2022-08-22 10:19:08.316474,,
3304130,3304,KARANGKOBAR,2022-08-22 10:19:08.316474,,
3304140,3304,PAGENTAN,2022-08-22 10:19:08.316474,,
3304150,3304,PEJAWARAN,2022-08-22 10:19:08.316474,,
3304160,3304,BATUR,2022-08-22 10:19:08.316474,,
3304170,3304,WANAYASA,2022-08-22 10:19:08.316474,,
3304180,3304,KALIBENING,2022-08-22 10:19:08.316474,,
3304181,3304,PANDANARUM,2022-08-22 10:19:08.316474,,
3305010,3305,AYAH,2022-08-22 10:19:08.316474,,
3305020,3305,BUAYAN,2022-08-22 10:19:08.316474,,
3305030,3305,PURING,2022-08-22 10:19:08.316474,,
3305040,3305,PETANAHAN,2022-08-22 10:19:08.316474,,
3305050,3305,KLIRONG,2022-08-22 10:19:08.316474,,
3305060,3305,BULUSPESANTREN,2022-08-22 10:19:08.316474,,
3305070,3305,AMBAL,2022-08-22 10:19:08.316474,,
3305080,3305,MIRIT,2022-08-22 10:19:08.316474,,
3305081,3305,BONOROWO,2022-08-22 10:19:08.316474,,
3305090,3305,PREMBUN,2022-08-22 10:19:08.316474,,
3305091,3305,PADURESO,2022-08-22 10:19:08.316474,,
3305100,3305,KUTOWINANGUN,2022-08-22 10:19:08.316474,,
3305110,3305,ALIAN,2022-08-22 10:19:08.316474,,
3305111,3305,PONCOWARNO,2022-08-22 10:19:08.316474,,
3305120,3305,KEBUMEN,2022-08-22 10:19:08.316474,,
3305130,3305,PEJAGOAN,2022-08-22 10:19:08.316474,,
3305140,3305,SRUWENG,2022-08-22 10:19:08.316474,,
3305150,3305,ADIMULYO,2022-08-22 10:19:08.316474,,
3305160,3305,KUWARASAN,2022-08-22 10:19:08.316474,,
3305170,3305,ROWOKELE,2022-08-22 10:19:08.316474,,
3305180,3305,SEMPOR,2022-08-22 10:19:08.316474,,
3305190,3305,GOMBONG,2022-08-22 10:19:08.316474,,
3305200,3305,KARANGANYAR,2022-08-22 10:19:08.316474,,
3305210,3305,KARANGGAYAM,2022-08-22 10:19:08.316474,,
3305220,3305,SADANG,2022-08-22 10:19:08.316474,,
3305221,3305,KARANGSAMBUNG,2022-08-22 10:19:08.316474,,
3306010,3306,GRABAG,2022-08-22 10:19:08.316474,,
3306020,3306,NGOMBOL,2022-08-22 10:19:08.316474,,
3306030,3306,PURWODADI,2022-08-22 10:19:08.316474,,
3306040,3306,BAGELEN,2022-08-22 10:19:08.316474,,
3306050,3306,KALIGESING,2022-08-22 10:19:08.316474,,
3306060,3306,PURWOREJO,2022-08-22 10:19:08.316474,,
3306070,3306,BANYU URIP,2022-08-22 10:19:08.316474,,
3306080,3306,BAYAN,2022-08-22 10:19:08.316474,,
3306090,3306,KUTOARJO,2022-08-22 10:19:08.316474,,
3306100,3306,BUTUH,2022-08-22 10:19:08.316474,,
3306110,3306,PITURUH,2022-08-22 10:19:08.316474,,
3306120,3306,KEMIRI,2022-08-22 10:19:08.316474,,
3306130,3306,BRUNO,2022-08-22 10:19:08.316474,,
3306140,3306,GEBANG,2022-08-22 10:19:08.316474,,
3306150,3306,LOANO,2022-08-22 10:19:08.316474,,
3306160,3306,BENER,2022-08-22 10:19:08.316474,,
3307010,3307,WADASLINTANG,2022-08-22 10:19:08.316474,,
3307020,3307,KEPIL,2022-08-22 10:19:08.316474,,
3307030,3307,SAPURAN,2022-08-22 10:19:08.316474,,
3307031,3307,KALIBAWANG,2022-08-22 10:19:08.316474,,
3307040,3307,KALIWIRO,2022-08-22 10:19:08.316474,,
3307050,3307,LEKSONO,2022-08-22 10:19:08.316474,,
3307051,3307,SUKOHARJO,2022-08-22 10:19:08.316474,,
3307060,3307,SELOMERTO,2022-08-22 10:19:08.316474,,
3307070,3307,KALIKAJAR,2022-08-22 10:19:08.316474,,
3307080,3307,KERTEK,2022-08-22 10:19:08.316474,,
3307090,3307,WONOSOBO,2022-08-22 10:19:08.316474,,
3307100,3307,WATUMALANG,2022-08-22 10:19:08.316474,,
3307110,3307,MOJOTENGAH,2022-08-22 10:19:08.316474,,
3307120,3307,GARUNG,2022-08-22 10:19:08.316474,,
3307130,3307,KEJAJAR,2022-08-22 10:19:08.316474,,
3308010,3308,SALAMAN,2022-08-22 10:19:08.316474,,
3308020,3308,BOROBUDUR,2022-08-22 10:19:08.316474,,
3308030,3308,NGLUWAR,2022-08-22 10:19:08.316474,,
3308040,3308,SALAM,2022-08-22 10:19:08.316474,,
3308050,3308,SRUMBUNG,2022-08-22 10:19:08.316474,,
3308060,3308,DUKUN,2022-08-22 10:19:08.316474,,
3308070,3308,MUNTILAN,2022-08-22 10:19:08.316474,,
3308080,3308,MUNGKID,2022-08-22 10:19:08.316474,,
3308090,3308,SAWANGAN,2022-08-22 10:19:08.316474,,
3308100,3308,CANDIMULYO,2022-08-22 10:19:08.316474,,
3308110,3308,MERTOYUDAN,2022-08-22 10:19:08.316474,,
3308120,3308,TEMPURAN,2022-08-22 10:19:08.316474,,
3308130,3308,KAJORAN,2022-08-22 10:19:08.316474,,
3308140,3308,KALIANGKRIK,2022-08-22 10:19:08.316474,,
3308150,3308,BANDONGAN,2022-08-22 10:19:08.316474,,
3308160,3308,WINDUSARI,2022-08-22 10:19:08.316474,,
3308170,3308,SECANG,2022-08-22 10:19:08.316474,,
3308180,3308,TEGALREJO,2022-08-22 10:19:08.316474,,
3308190,3308,PAKIS,2022-08-22 10:19:08.316474,,
3308200,3308,GRABAG,2022-08-22 10:19:08.316474,,
3308210,3308,NGABLAK,2022-08-22 10:19:08.316474,,
3309010,3309,SELO,2022-08-22 10:19:08.316474,,
3309020,3309,AMPEL,2022-08-22 10:19:08.316474,,
3309030,3309,CEPOGO,2022-08-22 10:19:08.316474,,
3309040,3309,MUSUK,2022-08-22 10:19:08.316474,,
3309050,3309,BOYOLALI,2022-08-22 10:19:08.316474,,
3309060,3309,MOJOSONGO,2022-08-22 10:19:08.316474,,
3309070,3309,TERAS,2022-08-22 10:19:08.316474,,
